hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
V18 -> V51, 76.0000000000000000, 80.0000000000000000, 46.6257668711656379, 52.6315789473684177, 62.9239544179082770, 46.4924624449577450, 67.0749783515930176, 0.0000000000000000
V51 -> V35, 80.0000000000000000, 76.0000000000000000, 49.0797546012269947, 36.2500000000000000, 10.1992547512054443, 6.3473325754413432, 8.7057121098041534, 0.0000000000000000
V35 -> V51, 76.0000000000000000, 80.0000000000000000, 46.6257668711656379, 38.1578947368421098, 8.2033884246858531, 5.2323342432618798, 8.7057121098041534, 0.0000000000000000
V51 -> V38, 80.0000000000000000, 76.0000000000000000, 49.0797546012269947, 42.5000000000000000, 27.4751056823065127, 18.3803067526752635, 29.4451415538787842, 0.0000000000000000
V38 -> V51, 76.0000000000000000, 80.0000000000000000, 46.6257668711656379, 44.7368421052631575, 26.5075306879177681, 18.1744821455383097, 29.4451415538787842, 0.0000000000000000
V51 -> V8, 80.0000000000000000, 74.0000000000000000, 49.0797546012269947, 45.0000000000000000, 44.0878038030362944, 30.4492935148648165, 47.8891491889953613, 0.0000000000000000
V8 -> V51, 74.0000000000000000, 80.0000000000000000, 45.3987730061349666, 48.6486486486486527, 43.6408623695755580, 31.2748060084201569, 47.8891491889953613, 0.0000000000000000
V51 -> V2, 80.0000000000000000, 74.0000000000000000, 49.0797546012269947, 47.5000000000000000, 56.1234530294719889, 39.7186746774798962, 60.9850823879241943, 0.0000000000000000
V2 -> V51, 74.0000000000000000, 80.0000000000000000, 45.3987730061349666, 51.3513513513513473, 56.5931235127824976, 41.5581852806265672, 60.9850823879241943, 0.0000000000000000
V51 -> V6, 80.0000000000000000, 73.0000000000000000, 49.0797546012269947, 51.2499999999999929, 75.4990746550415537, 55.4238911263878222, 80.6213557720184326, 0.0000000000000000
V6 -> V51, 73.0000000000000000, 80.0000000000000000, 44.7852760736196345, 56.1643835616438380, 77.4925935971499769, 59.3948057895697161, 80.6213557720184326, 0.0000000000000000
V51 -> V29, 80.0000000000000000, 73.0000000000000000, 49.0797546012269947, 46.2500000000000000, 53.0340515381661035, 37.1789035461953219, 57.7602565288543701, 0.0000000000000000
V29 -> V51, 73.0000000000000000, 80.0000000000000000, 44.7852760736196345, 50.6849315068493169, 53.3078398323086446, 39.0180662283836384, 57.7602565288543701, 0.0000000000000000
V51 -> V33, 80.0000000000000000, 70.0000000000000000, 49.0797546012269947, 51.2499999999999929, 81.7463028375261018, 60.3766885863759128, 87.1508240699768066, 0.0000000000000000
V33 -> V51, 70.0000000000000000, 80.0000000000000000, 42.9447852760736239, 58.5714285714285765, 84.8997229783505389, 66.7047320879041479, 87.1508240699768066, 0.0000000000000000
V51 -> V28, 80.0000000000000000, 69.0000000000000000, 49.0797546012269947, 42.5000000000000000, 46.8818943722014296, 31.9985817997791457, 50.9251952171325684, 0.0000000000000000
V28 -> V51, 69.0000000000000000, 80.0000000000000000, 42.3312883435582847, 49.2753623188405854, 46.4287029345420237, 33.9222612017490732, 50.9251952171325684, 0.0000000000000000
V51 -> V12, 80.0000000000000000, 69.0000000000000000, 49.0797546012269947, 38.7500000000000000, 33.6582839488983154, 22.0892546396143459, 31.1244130134582520, 0.0000000000000000
V12 -> V51, 69.0000000000000000, 80.0000000000000000, 42.3312883435582847, 44.9275362318840550, 27.8684799657835534, 19.5783026483468490, 31.1244130134582520, 0.0000000000000000
V54 -> V5, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 49.3670886075949369, 50.2784964350367005, 35.8537848690762786, 54.5781612396240234, 0.0000000000000000
V5 -> V54, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 49.3670886075949369, 50.2784964350367005, 35.8537848690762786, 54.5781612396240234, 0.0000000000000000
V54 -> V14, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 51.8987341772151893, 62.6800357803151584, 45.7654844004991048, 66.9389903545379639, 0.0000000000000000
V14 -> V54, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 51.8987341772151893, 62.6800357803151584, 45.7654844004991048, 66.9389903545379639, 0.0000000000000000
V54 -> V39, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 46.8354430379746844, 38.0461308499355439, 26.4665087541791024, 41.7533129453659058, 0.0000000000000000
V39 -> V54, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 46.8354430379746844, 38.0461308499355439, 26.4665087541791024, 41.7533129453659058, 0.0000000000000000
V54 -> V31, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 45.5696202531645582, 35.1435828181193557, 24.2087562905395686, 38.4625673294067383, 0.0000000000000000
V31 -> V54, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 46.1538461538461533, 34.9719477138992332, 24.2389775258467424, 38.4625673294067383, 0.0000000000000000
V54 -> V47, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 51.8987341772151893, 65.4855300494478030, 47.9296515335323221, 69.8418021202087402, 0.0000000000000000
V47 -> V54, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 52.5641025641025692, 65.6710051857648693, 48.3615955039618157, 69.8418021202087402, 0.0000000000000000
V54 -> V16, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 49.3670886075949369, 53.2946420845927804, 38.1058212476307006, 57.7135920524597168, 0.0000000000000000
V16 -> V54, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 50.0000000000000000, 53.3354363163468435, 38.3699877236258260, 57.7135920524597168, 0.0000000000000000
V54 -> V45, 79.0000000000000000, 77.0000000000000000, 48.4662576687116555, 48.1012658227848107, 50.0855869253129100, 35.4756539070406305, 54.4379472732543945, 0.0000000000000000
V45 -> V54, 77.0000000000000000, 79.0000000000000000, 47.2392638036809842, 49.3506493506493484, 50.0875687776656662, 35.9158770831949496, 54.4379472732543945, 0.0000000000000000
V54 -> V18, 79.0000000000000000, 76.0000000000000000, 48.4662576687116555, 45.5696202531645582, 40.9036852418914165, 28.3409658083462865, 44.5327520370483398, 0.0000000000000000
V18 -> V54, 76.0000000000000000, 79.0000000000000000, 46.6257668711656379, 47.3684210526315752, 40.5715136598029389, 28.6343141661086662, 44.5327520370483398, 0.0000000000000000
V54 -> V35, 79.0000000000000000, 76.0000000000000000, 48.4662576687116555, 44.3037974683544249, 35.1323194471426561, 24.0327994309426636, 38.1233274936676025, 0.0000000000000000
V35 -> V54, 76.0000000000000000, 79.0000000000000000, 46.6257668711656379, 46.0526315789473699, 34.6112679662062135, 24.1172849756157923, 38.1233274936676025, 0.0000000000000000
V54 -> V38, 79.0000000000000000, 76.0000000000000000, 48.4662576687116555, 45.5696202531645582, 40.9036852418914165, 28.3409658083462865, 44.5327520370483398, 0.0000000000000000
V38 -> V54, 76.0000000000000000, 79.0000000000000000, 46.6257668711656379, 47.3684210526315752, 40.5715136598029389, 28.6343141661086662, 44.5327520370483398, 0.0000000000000000
V54 -> V8, 79.0000000000000000, 74.0000000000000000, 48.4662576687116555, 44.3037974683544249, 40.8242314757685136, 28.0856114203826728, 44.2575395107269287, 0.0000000000000000
V8 -> V54, 74.0000000000000000, 79.0000000000000000, 45.3987730061349666, 47.2972972972972983, 40.2587229397735697, 28.5629054628070875, 44.2575395107269287, 0.0000000000000000
V54 -> V2, 79.0000000000000000, 74.0000000000000000, 48.4662576687116555, 41.7721518987341796, 29.7700527894003457, 19.9535847120267960, 31.6181778907775879, 0.0000000000000000
V2 -> V54, 74.0000000000000000, 79.0000000000000000, 45.3987730061349666, 44.5945945945945965, 28.6423960832634208, 19.7982677598340970, 31.6181778907775879, 0.0000000000000000
V54 -> V6, 79.0000000000000000, 73.0000000000000000, 48.4662576687116555, 45.5696202531645582, 49.7130262006325125, 34.7218527052807673, 54.1483759880065918, 0.0000000000000000
V6 -> V54, 73.0000000000000000, 79.0000000000000000, 44.7852760736196345, 49.3150684931506831, 49.6904959445707419, 36.0141263961420179, 54.1483759880065918, 0.0000000000000000
V54 -> V29, 79.0000000000000000, 73.0000000000000000, 48.4662576687116555, 41.7721518987341796, 32.4023513776229208, 21.7821518437607722, 34.4509452581405640, 0.0000000000000000
V29 -> V54, 73.0000000000000000, 79.0000000000000000, 44.7852760736196345, 45.2054794520547887, 31.1812333017956185, 21.7512593270900290, 34.4509452581405640, 0.0000000000000000
V54 -> V33, 79.0000000000000000, 70.0000000000000000, 48.4662576687116555, 43.0379746835443058, 46.4835181230698566, 31.9118159853446173, 50.5042254924774170, 0.0000000000000000
V33 -> V54, 70.0000000000000000, 79.0000000000000000, 42.9447852760736239, 48.5714285714285694, 46.0713575521169219, 33.4400344805445400, 50.5042254924774170, 0.0000000000000000
V54 -> V28, 79.0000000000000000, 69.0000000000000000, 48.4662576687116555, 39.2405063291139200, 35.8768463134765625, 23.7495511059237607, 33.6427867412567139, 0.0000000000000000
V28 -> V54, 69.0000000000000000, 79.0000000000000000, 42.3312883435582847, 44.9275362318840550, 30.3484058268430488, 21.3738949279879584, 33.6427867412567139, 0.0000000000000000
V54 -> V12, 79.0000000000000000, 69.0000000000000000, 48.4662576687116555, 40.5063291139240533, 37.8186093690361176, 25.3704855017661934, 40.1561379432678223, 0.0000000000000000
V12 -> V54, 69.0000000000000000, 79.0000000000000000, 42.3312883435582847, 46.3768115942028984, 36.2976683308576327, 25.9064910284616161, 40.1561379432678223, 0.0000000000000000
V5 -> V14, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 43.0379746835443058, 22.2993289794401264, 14.9090881097351531, 24.4143158197402954, 0.0000000000000000
V14 -> V5, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 43.0379746835443058, 22.2993289794401264, 14.9090881097351531, 24.4143158197402954, 0.0000000000000000
V5 -> V39, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 58.2278481012658204, 87.2711302866736531, 67.2939480183038370, 89.3668472766876221, 0.0000000000000000
V39 -> V5, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 58.2278481012658204, 87.2711302866736531, 67.2939480183038370, 89.3668472766876221, 0.0000000000000000
V5 -> V31, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 50.6329113924050631, 59.4798942707659180, 43.0341410876789112, 63.9534115791320801, 0.0000000000000000
V31 -> V5, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 51.2820512820512775, 59.5963897002206551, 43.3841342071214697, 63.9534115791320801, 0.0000000000000000
V5 -> V47, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 48.1012658227848107, 47.0797732487177711, 33.2569124010042216, 51.2736022472381592, 0.0000000000000000
V47 -> V5, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 48.7179487179487154, 47.0437543269080081, 33.4362504355073469, 51.2736022472381592, 0.0000000000000000
V5 -> V16, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 50.6329113924050631, 59.4798942707659180, 43.0341410876789112, 63.9534115791320801, 0.0000000000000000
V16 -> V5, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 51.2820512820512775, 59.5963897002206551, 43.3841342071214697, 63.9534115791320801, 0.0000000000000000
V5 -> V45, 79.0000000000000000, 77.0000000000000000, 48.4662576687116555, 50.6329113924050631, 62.3507666731116359, 45.2220113515277333, 66.9619500637054443, 0.0000000000000000
V45 -> V5, 77.0000000000000000, 79.0000000000000000, 47.2392638036809842, 51.9480519480519405, 62.6532144382120606, 46.0034409374770163, 66.9619500637054443, 0.0000000000000000
V5 -> V18, 79.0000000000000000, 76.0000000000000000, 48.4662576687116555, 49.3670886075949369, 59.1852197762267167, 42.5321458921045163, 63.9390170574188232, 0.0000000000000000
V18 -> V5, 76.0000000000000000, 79.0000000000000000, 46.6257668711656379, 51.3157894736842124, 59.5285985268114501, 43.5755678015681909, 63.9390170574188232, 0.0000000000000000
V5 -> V35, 79.0000000000000000, 76.0000000000000000, 48.4662576687116555, 44.3037974683544249, 35.1323194471426561, 24.0327994309426636, 38.1233274936676025, 0.0000000000000000
V35 -> V5, 76.0000000000000000, 79.0000000000000000, 46.6257668711656379, 46.0526315789473699, 34.6112679662062135, 24.1172849756157923, 38.1233274936676025, 0.0000000000000000
V5 -> V38, 79.0000000000000000, 76.0000000000000000, 48.4662576687116555, 40.5063291139240533, 20.3201897427819915, 13.3488442337830779, 21.2856665253639221, 0.0000000000000000
V38 -> V5, 76.0000000000000000, 79.0000000000000000, 46.6257668711656379, 42.1052631578947327, 19.4846508831377783, 13.0383279797416431, 21.2856665253639221, 0.0000000000000000
V5 -> V8, 79.0000000000000000, 74.0000000000000000, 48.4662576687116555, 46.8354430379746844, 52.8463831319513559, 37.2679831154919370, 57.5156211853027344, 0.0000000000000000
V8 -> V5, 74.0000000000000000, 79.0000000000000000, 45.3987730061349666, 50.0000000000000000, 53.0274834553706498, 38.5654285019903327, 57.5156211853027344, 0.0000000000000000
V5 -> V2, 79.0000000000000000, 74.0000000000000000, 48.4662576687116555, 48.1012658227848107, 58.8981384160743602, 42.0342693052387943, 63.9265775680541992, 0.0000000000000000
V2 -> V5, 74.0000000000000000, 79.0000000000000000, 45.3987730061349666, 51.3513513513513473, 59.4606120492709209, 43.7630752331887223, 63.9265775680541992, 0.0000000000000000
V5 -> V6, 79.0000000000000000, 73.0000000000000000, 48.4662576687116555, 39.2405063291139200, 25.3588914871215820, 16.5888244465207322, 23.0735510587692261, 0.0000000000000000
V6 -> V5, 73.0000000000000000, 79.0000000000000000, 44.7852760736196345, 42.4657534246575352, 21.0107962336127727, 14.2624692284690138, 23.0735510587692261, 0.0000000000000000
V5 -> V29, 79.0000000000000000, 73.0000000000000000, 48.4662576687116555, 48.1012658227848107, 61.7176366307841349, 44.1506199446478291, 67.0180618762969971, 0.0000000000000000
V29 -> V5, 73.0000000000000000, 79.0000000000000000, 44.7852760736196345, 52.0547945205479436, 62.6039132861131336, 46.4724815677138920, 67.0180618762969971, 0.0000000000000000
V5 -> V33, 79.0000000000000000, 70.0000000000000000, 48.4662576687116555, 45.5696202531645582, 58.3452643406804796, 41.0483994737950582, 63.9082849025726318, 0.0000000000000000
V33 -> V5, 70.0000000000000000, 79.0000000000000000, 42.9447852760736239, 51.4285714285714235, 59.3241529878506526, 44.1270953352312674, 63.9082849025726318, 0.0000000000000000
V5 -> V28, 79.0000000000000000, 69.0000000000000000, 48.4662576687116555, 40.5063291139240533, 37.8186093690361176, 25.3704855017661934, 40.1561379432678223, 0.0000000000000000
V28 -> V5, 69.0000000000000000, 79.0000000000000000, 42.3312883435582847, 46.3768115942028984, 36.2976683308576327, 25.9064910284616161, 40.1561379432678223, 0.0000000000000000
V5 -> V12, 79.0000000000000000, 69.0000000000000000, 48.4662576687116555, 36.7088607594936747, 25.5248844623565674, 16.4337894057714458, 22.1219643950462341, 0.0000000000000000
V12 -> V5, 69.0000000000000000, 79.0000000000000000, 42.3312883435582847, 42.0289855072463752, 20.1022399624228960, 13.7697174032276983, 22.1219643950462341, 0.0000000000000000
V14 -> V39, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 37.9746835443038009, 9.6972465515136719, 6.1160238184296203, 9.0208187699317932, 0.0000000000000000
V39 -> V14, 79.0000000000000000, 79.0000000000000000, 48.4662576687116555, 37.9746835443038009, 9.6972465515136719, 6.1160238184296203, 9.0208187699317932, 0.0000000000000000
V14 -> V31, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 39.2405063291139200, 14.4567430019378662, 9.2939388533678446, 13.4241089224815369, 0.0000000000000000
V31 -> V14, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 39.7435897435897445, 12.6080030291063174, 8.1553703285432508, 13.4241089224815369, 0.0000000000000000
V14 -> V47, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 51.8987341772151893, 65.4855300494478030, 47.9296515335323221, 69.8418021202087402, 0.0000000000000000
V47 -> V14, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 52.5641025641025692, 65.6710051857648693, 48.3615955039618157, 69.8418021202087402, 0.0000000000000000
V14 -> V16, 79.0000000000000000, 78.0000000000000000, 48.4662576687116555, 49.3670886075949369, 53.2946420845927804, 38.1058212476307006, 57.7135920524597168, 0.0000000000000000
V16 -> V14, 78.0000000000000000, 79.0000000000000000, 47.8527607361963234, 50.0000000000000000, 53.3354363163468435, 38.3699877236258260, 57.7135920524597168, 0.0000000000000000
V14 -> V45, 79.0000000000000000, 77.0000000000000000, 48.4662576687116555, 48.1012658227848107, 50.0855869253129100, 35.4756539070406305, 54.4379472732543945, 0.0000000000000000
